Order_ID,Date,Region,Product_Category,Price,Quantity,Marketing_Spend,Economic_Index,Competitor_Price,Sales,Profit,High_Performer
608,2022-03-08,South,Grocery,34.12,14,379.87,85.51,27.31,516.18,227.23,1
609,2022-06-13,East,Grocery,255.03,12,1847.2,116.47,208.13,3067.82,815.11,1
610,2022-03-01,East,Grocery,112.75,8,4038.4,83.35,107.6,879.25,178.17,0
611,2022-08-11,West,Furniture,348.91,18,1709.93,82.18,304.59,6864.74,2558.67,1
612,2022-08-08,South,Clothing,111.34,6,1898.11,85.89,98.27,643.1,157.28,0
613,2022-08-02,East,Clothing,208.61,19,2664.7,116.86,234.65,4221.38,1212.98,1
614,2022-02-04,East,Clothing,424.6,17,3322.81,105.66,344.02,7633.94,1999.04,1
615,2022-08-20,East,Grocery,408.07,18,1653.02,112.35,469.36,7055.1,1386.45,0
616,2022-06-04,West,Electronics,394.69,4,818.81,107.61,464.95,1636.4,584.43,1
617,2022-12-03,East,Electronics,337.98,11,2601.8,84.8,312.58,3942.69,1071.46,1
618,2022-03-19,South,Furniture,228.25,16,1711.23,106.49,251.24,3879.86,997.87,1
619,2022-08-12,South,Clothing,393.78,7,745.27,108.2,431.89,2854.41,1061.45,1
620,2022-09-03,East,Clothing,160.5,7,3615.58,99.02,182.91,1097.31,385.39,0
621,2022-11-27,West,Clothing,341.56,1,1027.06,108.82,343.07,348.68,112.26,1
622,2022-02-17,West,Electronics,416.49,15,616.47,113.55,444.98,6493.46,2291.56,1
623,2022-09-30,South,Furniture,159.08,18,2098.11,115.46,130.27,3127.66,1020.67,1
624,2022-10-19,West,Furniture,124.21,15,1319.08,117.68,114.18,1965.74,701.41,1
625,2022-09-13,South,Furniture,15.25,17,1185.43,82.25,13.76,260.69,96.24,1
626,2022-03-23,North,Electronics,225.93,6,409.34,95.87,223.58,1342.34,293.37,0
627,2022-04-04,West,Clothing,213.42,3,4485.78,114.13,228.24,593.83,174.21,0
628,2022-05-10,South,Electronics,466.1,7,1672.19,103.84,558.53,3220.48,662.05,0
629,2022-01-16,North,Grocery,194.44,5,1100.79,96.75,172.64,875.04,113.79,0
630,2022-11-16,South,Clothing,147.88,2,922.29,84.81,122.31,309.02,76.62,1
631,2022-04-07,South,Furniture,355.73,4,2610.72,93.95,337.91,1457.43,399.16,1
632,2022-04-15,West,Furniture,377.2,6,629.34,89.31,414.95,2161.11,520.46,0
633,2022-01-18,South,Grocery,231.58,17,2276.5,107.02,232.4,4221.44,1177.44,1
634,2022-10-13,East,Grocery,391.24,4,4945.32,99.33,467.44,1644.65,627.86,1
635,2022-07-12,South,Grocery,444.39,17,4301.9,83.89,481.07,7321.25,2777.96,0
636,2022-11-28,South,Clothing,477.48,19,189.55,116.17,395.1,9964.63,2795.11,1
637,2022-01-24,South,Electronics,273.42,7,1016.91,102.22,250.6,1882.3,589.69,0
638,2022-01-22,South,Furniture,488.97,19,1717.76,84.27,577.65,8473.35,2345.99,0
639,2022-09-30,South,Clothing,164.17,15,3937.49,84.9,173.03,2277.26,765.01,0
640,2022-10-18,East,Clothing,382.83,1,4124.13,101.79,318.19,417.71,169.1,1
641,2022-01-16,North,Furniture,92.72,8,1140.2,84.62,105.19,742.1,294.93,1
642,2022-07-06,East,Clothing,445.21,12,3069.04,100.15,512.6,5826.09,1814.31,1
643,2022-01-16,South,Clothing,88.34,19,3534.58,87.77,86.48,1789.2,562.32,1
644,2022-12-27,South,Grocery,326.31,15,2780.52,83.5,310.3,4810.02,1834.24,0
645,2022-12-01,South,Grocery,477.28,1,311.19,87.16,456.7,520.02,220.18,1
646,2022-02-24,East,Electronics,416.28,16,4908.16,95.26,462.11,6450.86,1618.41,0
647,2022-12-09,East,Furniture,320.3,1,4696.51,116.71,369.94,328.33,84.38,1
648,2022-04-15,North,Grocery,174.05,14,3389.89,117.05,182.34,2594.94,797.27,1
649,2022-05-06,South,Electronics,128.5,1,1063.77,89.5,118.22,132.17,39.63,1
650,2022-02-10,North,Grocery,267.78,17,1046.48,98.85,264.84,4441.4,1239.06,0
651,2022-01-13,West,Furniture,178.04,1,4282.91,109.01,168.09,163.33,49.31,0
652,2022-12-10,South,Electronics,82.11,1,539.82,116.43,65.89,81.84,30.55,0
653,2022-05-17,South,Furniture,177.99,17,892.3,118.63,157.04,3172.04,1025.7,1
654,2022-07-02,East,Clothing,148.36,10,2719.34,87.82,128.55,1607.18,619.75,1
655,2022-03-14,West,Clothing,446.22,4,4765.11,109.52,463.61,1920.83,832.21,1
656,2022-03-20,South,Furniture,254.61,5,4375.87,83.48,253.32,1321.77,491.31,1
657,2022-12-04,South,Furniture,416.4,3,1823.08,116.38,427.88,1314.7,362.36,1
658,2022-11-15,West,Electronics,365.3,17,4257.51,94.53,408.25,6757.9,2257.75,1
659,2022-10-29,South,Clothing,276.85,1,351.19,96.08,296.09,274.1,66.52,0
660,2022-12-14,West,Grocery,313.41,16,3342.35,88.77,264.87,5111.28,1616.44,1
661,2022-05-01,North,Furniture,246.47,3,4839.63,108.61,291.54,728.64,214.73,0
662,2022-05-20,West,Furniture,481.43,1,3565.67,90.09,471.17,445.17,136.48,0
663,2022-03-07,West,Grocery,20.82,15,1734.94,95.51,17.81,327.21,86.28,1
664,2022-02-15,South,Grocery,304.12,12,3534.24,114.22,294.18,3510.37,636.97,0
665,2022-08-26,North,Furniture,43.54,4,684.97,93.11,49.03,177.53,59.34,1
666,2022-03-12,East,Furniture,282.19,19,1766.02,114.79,235.7,5658.5,1532.64,1
667,2022-01-11,South,Grocery,144.32,3,910.95,108.26,146.36,444.67,167.89,1
668,2022-01-17,South,Furniture,263.86,8,1678.13,102.39,301.64,2181.33,731.0,1
669,2022-01-14,North,Clothing,139.89,10,4657.81,101.1,126.4,1273.79,231.31,0
670,2022-05-25,North,Furniture,398.03,19,2463.14,82.29,346.22,7876.24,2262.17,1
671,2022-05-01,South,Furniture,485.21,5,708.13,84.86,528.13,2272.62,657.65,0
672,2022-09-24,South,Clothing,315.46,12,2499.95,101.15,294.57,3800.09,1379.24,1
673,2022-07-31,West,Grocery,136.16,4,516.33,97.45,144.79,537.87,180.93,0
674,2022-05-29,East,Grocery,77.05,7,4477.68,95.51,70.52,563.62,149.76,1
675,2022-07-08,West,Grocery,242.64,12,4275.84,81.64,198.93,2983.57,1199.84,1
676,2022-02-20,South,Clothing,51.85,8,1752.61,87.18,47.31,411.26,122.96,0
677,2022-01-18,North,Furniture,46.7,12,1275.12,87.8,46.79,590.51,247.33,1
678,2022-10-09,South,Clothing,238.46,2,2071.3,97.0,227.29,497.82,159.44,1
679,2022-10-16,West,Clothing,423.56,18,592.76,95.73,443.33,8174.17,3071.87,1
680,2022-04-20,North,Electronics,181.6,8,622.46,94.67,152.51,1530.24,377.82,1
681,2022-07-05,East,Grocery,286.67,1,3043.88,108.03,262.04,294.17,96.04,1
682,2022-10-02,East,Grocery,108.72,16,1658.39,116.99,89.42,1734.48,373.23,0
683,2022-01-05,East,Clothing,90.65,13,1655.21,88.81,91.21,1084.78,200.49,0
684,2022-04-18,North,Furniture,482.21,13,4317.27,107.8,387.8,6135.89,1307.82,0
685,2022-07-23,South,Electronics,71.8,8,3756.28,112.08,62.05,578.66,211.99,1
686,2022-11-04,South,Electronics,315.52,14,1617.49,88.07,367.11,4647.3,1399.39,1
687,2022-09-12,East,Electronics,316.48,4,3806.61,98.97,281.77,1295.46,525.69,1
688,2022-08-09,South,Furniture,230.64,13,825.0,119.39,203.8,2776.6,855.6,0
689,2022-07-08,East,Furniture,493.04,8,2870.54,80.84,401.23,3901.61,890.77,0
690,2022-12-19,South,Furniture,52.49,12,2074.85,105.38,55.03,582.06,81.1,0
691,2022-08-14,East,Clothing,378.2,10,2491.78,112.52,317.57,3728.0,983.42,0
692,2022-03-12,South,Clothing,353.4,8,4625.96,119.9,287.3,2677.66,805.9,0
693,2022-08-09,South,Grocery,199.74,19,1097.09,118.18,233.18,3451.21,917.02,0
694,2022-08-03,South,Clothing,194.83,4,3181.48,105.62,222.14,816.86,264.7,1
695,2022-05-01,East,Grocery,169.85,9,3005.98,99.57,144.94,1449.92,443.56,0
696,2022-12-02,North,Electronics,38.64,5,1517.3,94.77,41.18,178.47,25.67,0
697,2022-12-10,North,Clothing,295.82,10,3402.79,80.67,276.76,3133.13,1312.36,1
698,2022-02-28,North,Clothing,211.26,7,1356.42,117.36,180.08,1566.77,529.25,1
699,2022-06-17,South,Grocery,162.25,11,2559.53,116.4,176.35,1814.05,458.42,1
700,2022-01-27,North,Grocery,233.88,12,2429.77,110.28,251.57,3010.61,767.2,1
701,2022-05-04,South,Grocery,43.69,4,4400.97,88.16,49.39,176.77,70.01,1
702,2022-06-05,North,Clothing,162.58,15,2563.48,113.58,172.39,2494.78,945.9,1
703,2022-12-22,North,Furniture,360.54,19,2410.97,89.1,312.4,6621.03,1223.18,0
704,2022-11-21,East,Furniture,13.5,10,1713.23,82.1,13.23,128.37,37.88,0
705,2022-05-08,North,Electronics,34.59,8,710.77,118.46,36.47,291.4,121.0,1
706,2022-05-25,South,Clothing,389.5,8,2198.92,81.08,433.67,2810.94,466.54,0
707,2022-04-07,East,Grocery,288.53,11,2724.16,99.08,275.74,3419.77,948.02,1
708,2022-08-07,East,Grocery,311.38,16,4814.09,100.36,305.51,4761.63,816.9,0
709,2022-04-30,South,Furniture,241.4,15,1484.5,91.16,232.23,3982.25,1769.83,1
710,2022-10-04,West,Grocery,202.21,8,857.15,97.58,203.06,1539.65,466.65,0
711,2022-04-19,South,Furniture,436.14,16,4729.07,93.4,448.5,7549.96,3354.35,1
712,2022-11-18,East,Grocery,469.44,7,2893.89,104.41,552.51,3475.52,1488.05,1
713,2022-09-15,North,Grocery,230.47,4,3768.62,88.53,264.32,1005.94,409.16,1
714,2022-02-08,North,Clothing,208.77,13,372.96,85.17,171.83,2901.23,1240.8,1
715,2022-07-15,North,Electronics,276.46,14,1547.57,83.62,295.03,3586.55,604.93,0
716,2022-07-22,East,Grocery,93.53,17,4489.06,81.16,83.79,1441.26,380.49,0
717,2022-08-02,East,Electronics,400.36,13,4068.9,89.53,356.22,5209.32,1815.01,1
718,2022-11-11,North,Grocery,100.85,7,2604.36,97.82,119.69,716.01,170.53,1
719,2022-06-16,South,Clothing,437.53,18,4353.1,103.32,475.69,7674.08,2803.08,0
720,2022-02-07,South,Electronics,138.62,9,4348.59,89.76,164.5,1361.87,551.55,1
721,2022-08-08,East,Grocery,348.16,7,4836.45,97.74,323.23,2449.84,652.33,1
722,2022-10-06,West,Electronics,68.57,6,621.42,112.87,58.67,431.77,180.97,1
723,2022-04-16,West,Electronics,167.16,18,133.3,110.55,168.1,3176.98,1057.24,1
724,2022-04-18,East,Electronics,491.84,4,2085.03,80.11,560.68,1920.48,544.9,0
725,2022-06-11,West,Grocery,41.41,6,4933.79,91.13,39.67,257.74,68.19,1
726,2022-12-23,East,Furniture,235.56,3,4695.35,107.09,199.66,645.76,153.4,0
727,2022-05-25,North,Furniture,313.92,2,715.65,91.59,281.11,591.86,163.54,0
728,2022-08-07,North,Electronics,259.48,6,4884.64,118.19,290.63,1476.42,521.12,0
729,2022-11-06,East,Electronics,185.74,12,2217.93,83.66,204.07,2011.65,386.99,0
730,2022-08-20,South,Grocery,123.88,17,3537.67,80.39,119.38,2034.06,478.47,0
731,2022-01-22,West,Furniture,159.01,3,1540.19,97.85,173.45,495.42,115.01,1
732,2022-10-24,North,Furniture,61.16,13,3087.44,116.6,52.76,835.17,267.72,1
733,2022-06-22,East,Electronics,11.02,5,2639.57,108.89,9.58,55.6,14.68,1
734,2022-03-08,West,Grocery,35.07,11,2301.41,91.86,41.1,356.82,75.01,0
735,2022-08-14,West,Furniture,136.47,12,753.09,117.11,156.55,1705.68,688.28,1
736,2022-03-11,North,Grocery,157.88,15,3255.15,113.37,162.77,2437.58,799.54,1
737,2022-08-27,South,Electronics,133.39,18,3230.92,83.26,129.92,2301.37,598.9,0
738,2022-06-19,East,Clothing,221.69,12,3995.56,86.53,186.6,2471.62,408.82,0
739,2022-12-16,East,Electronics,336.8,16,622.89,105.98,386.38,5742.48,1834.48,1
740,2022-12-13,South,Furniture,164.71,13,341.61,90.3,140.71,2038.52,588.85,0
741,2022-08-14,East,Grocery,485.05,16,651.27,109.44,441.42,7976.73,2791.01,1
742,2022-09-17,South,Clothing,237.36,11,220.76,107.87,258.75,2786.62,711.19,1
743,2022-02-15,North,Clothing,20.61,4,4127.01,105.85,21.82,76.3,16.13,0
744,2022-04-13,West,Furniture,386.26,11,2251.74,81.6,364.98,4526.21,1380.78,1
745,2022-03-10,West,Furniture,430.58,2,2398.22,117.14,454.88,828.72,221.55,0
746,2022-02-18,North,Furniture,175.73,16,1864.29,99.11,165.56,2914.37,854.92,1
747,2022-08-18,North,Electronics,160.4,8,1780.95,106.68,134.9,1157.91,352.16,0
748,2022-02-16,South,Clothing,446.51,16,2350.59,83.08,477.01,7603.15,2967.1,1
749,2022-12-24,West,Grocery,421.03,11,1824.46,97.85,449.94,4477.49,1463.17,0
750,2022-12-07,North,Grocery,382.42,8,4234.27,97.52,358.31,3087.77,1196.28,1
751,2022-06-03,East,Furniture,379.03,16,4361.12,87.58,364.04,6607.58,2487.89,1
752,2022-04-03,North,Grocery,18.57,16,2906.57,112.78,17.29,288.25,74.49,0
753,2022-08-04,South,Furniture,483.61,19,1375.98,113.54,525.32,9532.21,2377.71,1
754,2022-02-11,West,Grocery,182.72,14,1598.49,110.37,191.47,2341.82,544.64,0
755,2022-06-02,West,Electronics,61.77,3,3051.06,92.89,68.61,169.4,33.74,0
756,2022-01-02,West,Clothing,37.54,5,2536.42,118.01,34.54,169.67,40.82,0
757,2022-04-27,North,Electronics,26.38,9,915.87,108.49,22.96,224.83,58.92,0
758,2022-11-29,South,Grocery,113.74,10,3818.99,100.02,132.47,1057.01,227.64,0
759,2022-07-26,North,Furniture,86.81,2,3009.05,110.19,80.2,171.82,53.56,0
760,2022-03-16,West,Clothing,153.2,7,4540.07,82.22,173.61,1063.36,364.37,0
761,2022-02-18,South,Electronics,448.95,5,4741.77,88.22,469.36,2120.43,528.6,0
762,2022-04-27,East,Grocery,473.4,13,1577.78,87.53,436.24,5653.27,1783.67,0
763,2022-08-05,North,Clothing,262.24,19,3998.33,85.66,223.47,5125.57,1939.49,1
764,2022-06-30,East,Clothing,277.04,4,4626.28,112.86,260.87,1142.7,358.72,1
765,2022-01-21,East,Clothing,116.97,12,3180.8,90.64,95.4,1391.15,298.86,0
766,2022-06-08,West,Furniture,78.89,14,1774.57,87.34,63.33,1097.18,283.04,0
767,2022-12-25,West,Clothing,74.59,19,4012.92,84.28,82.96,1533.38,574.6,1
768,2022-05-20,West,Clothing,249.73,14,2245.05,92.41,275.91,3801.17,1045.66,1
769,2022-12-03,South,Furniture,476.89,10,3713.41,90.11,394.35,4547.61,816.23,0
770,2022-04-24,West,Grocery,363.32,15,1647.03,111.65,389.56,5231.28,1462.51,0
771,2022-06-21,East,Furniture,450.09,11,3296.18,96.21,467.38,4562.31,1574.95,0
772,2022-07-29,West,Electronics,457.18,16,4996.82,88.46,414.23,7553.08,1751.77,1
773,2022-10-20,East,Grocery,51.14,2,3996.04,85.43,60.91,111.78,47.06,1
774,2022-05-06,South,Clothing,265.65,18,1431.42,112.64,252.72,4388.06,1191.76,0
775,2022-03-03,South,Clothing,215.28,4,2139.19,86.66,257.14,916.36,351.22,1
776,2022-09-03,East,Clothing,37.75,12,3953.88,89.75,34.82,451.43,173.93,0
777,2022-11-26,West,Grocery,368.62,11,1867.95,110.11,368.62,3752.96,847.92,0
778,2022-11-19,South,Clothing,498.15,6,4002.31,103.82,575.18,2935.66,781.08,0
779,2022-12-25,West,Grocery,456.01,18,807.13,83.74,367.85,8821.31,3508.24,1
780,2022-04-24,East,Electronics,179.18,8,4421.68,118.36,157.13,1495.76,445.24,1
781,2022-11-27,North,Grocery,383.56,8,3479.98,117.82,403.83,3028.75,865.39,0
782,2022-06-19,West,Clothing,377.77,9,813.03,115.12,342.89,3727.82,1427.52,1
783,2022-12-18,North,Grocery,113.27,5,2256.88,82.77,116.82,577.43,153.91,1
784,2022-06-10,East,Grocery,275.21,1,2490.71,88.17,289.17,267.43,47.51,0
785,2022-06-03,West,Clothing,226.34,17,2872.67,116.67,253.57,3810.12,948.41,0
786,2022-03-13,North,Clothing,313.19,17,2373.29,89.83,365.16,5148.9,940.4,0
787,2022-05-20,East,Electronics,319.46,19,733.97,95.03,268.23,6218.94,2034.65,1
788,2022-07-02,North,Grocery,118.03,15,2394.67,114.13,138.5,1923.64,817.02,1
789,2022-05-11,West,Clothing,51.26,6,1857.9,105.24,55.67,303.27,99.87,0
790,2022-05-13,North,Furniture,482.6,4,3906.42,106.94,504.7,2081.92,893.33,1
791,2022-05-10,South,Furniture,22.09,16,4941.27,95.58,24.14,366.47,139.43,1
792,2022-05-23,West,Clothing,211.45,10,4632.82,94.64,177.93,2200.12,804.77,1
793,2022-06-01,North,Clothing,13.47,6,4304.88,96.32,16.06,83.28,22.77,1
794,2022-10-31,North,Furniture,31.98,3,3202.12,115.96,33.56,88.92,29.13,0
795,2022-10-10,North,Electronics,474.1,6,2649.14,81.48,394.58,2942.68,843.81,1
796,2022-09-01,North,Grocery,115.65,7,3977.42,88.04,129.76,866.23,333.69,1
797,2022-09-24,East,Clothing,99.62,17,1947.34,118.6,90.59,1659.51,310.52,0
798,2022-01-31,West,Furniture,256.29,2,3536.68,80.57,210.11,522.76,180.19,1
799,2022-06-29,North,Electronics,275.59,6,3369.93,85.02,304.86,1557.68,458.6,0
800,2022-11-19,West,Clothing,327.65,19,4313.71,88.52,341.77,5707.07,1171.26,0
801,2022-04-04,South,Grocery,45.72,7,1340.67,112.15,51.53,350.7,126.55,1
802,2022-04-14,South,Furniture,379.2,8,2652.32,106.77,426.98,2888.42,888.11,0
803,2022-02-08,East,Furniture,481.92,16,4386.35,85.16,524.32,7095.6,1508.25,0
804,2022-01-15,South,Furniture,124.51,5,1254.84,108.55,143.12,576.08,94.65,0
805,2022-03-31,West,Grocery,31.81,16,2311.3,84.68,31.21,544.9,180.36,1
806,2022-10-16,North,Clothing,409.17,17,2425.27,94.46,386.04,6996.54,2010.06,1
807,2022-06-30,West,Grocery,251.56,13,4046.78,93.54,206.83,3305.74,959.04,1
808,2022-07-08,South,Furniture,365.77,19,1267.85,111.76,363.79,6718.97,2400.71,0
809,2022-07-21,West,Grocery,388.85,11,1594.99,86.75,382.74,4112.34,1515.84,0
810,2022-09-29,West,Furniture,439.88,16,2803.39,94.26,430.61,7693.38,2939.35,1
811,2022-09-30,South,Electronics,100.37,6,2343.05,110.38,88.57,627.45,263.56,1
812,2022-09-16,East,Clothing,249.75,7,1759.79,102.55,220.27,1832.84,765.62,1
813,2022-01-26,South,Electronics,410.97,7,1827.39,108.91,381.25,3110.31,1311.39,1
814,2022-09-30,East,Electronics,264.41,4,501.5,87.84,311.35,1158.44,444.26,1
815,2022-10-15,East,Furniture,26.98,14,1421.74,108.1,28.69,414.65,168.01,1
816,2022-12-28,East,Electronics,268.75,3,1978.6,113.49,308.02,822.84,221.77,1
817,2022-01-15,West,Grocery,149.49,5,1083.49,115.21,131.25,719.57,178.33,0
818,2022-09-01,South,Clothing,211.14,18,648.86,113.98,213.92,3778.8,752.69,0
819,2022-05-16,West,Clothing,439.21,5,3807.04,83.81,356.19,2153.71,399.7,0
820,2022-07-10,West,Furniture,339.6,3,346.58,82.52,297.13,923.52,160.79,0
821,2022-06-20,East,Furniture,497.85,16,4196.79,86.19,458.26,7565.74,2193.21,0
822,2022-09-17,South,Furniture,40.22,8,2096.3,119.46,33.08,298.74,102.28,0
823,2022-08-31,South,Electronics,146.88,17,4198.55,100.48,148.46,2527.66,944.22,1
824,2022-08-25,North,Electronics,172.51,15,3008.13,88.4,146.04,2830.99,1267.0,1
825,2022-11-22,North,Furniture,155.63,6,1358.47,83.7,130.79,877.6,130.58,0
826,2022-07-22,West,Clothing,322.95,1,4611.08,83.75,381.73,330.11,136.26,1
827,2022-06-11,West,Grocery,265.64,10,543.05,117.91,239.98,2569.9,762.36,0
828,2022-10-07,North,Furniture,344.07,13,3493.32,89.74,403.48,4119.46,1195.98,0
829,2022-11-24,South,Electronics,189.61,15,175.02,111.22,179.11,2790.92,624.03,0
830,2022-12-25,East,Clothing,61.84,14,964.55,118.24,51.22,840.7,234.08,0
831,2022-08-18,East,Electronics,456.56,3,2555.7,95.35,542.77,1276.3,357.49,0
832,2022-12-26,North,Clothing,434.74,7,3362.57,88.62,386.24,3182.7,1052.29,1
833,2022-04-25,North,Clothing,307.29,16,1018.88,80.42,257.07,4972.55,1145.55,1
834,2022-12-01,South,Electronics,175.36,8,666.47,95.55,142.9,1520.08,489.47,1
835,2022-07-25,West,Electronics,115.58,10,2417.65,100.79,101.27,1146.99,244.79,0
836,2022-07-23,West,Grocery,490.9,11,1770.64,115.98,577.47,5584.39,1626.91,1
837,2022-12-15,South,Grocery,279.21,2,4811.9,111.0,292.83,570.35,140.42,1
838,2022-05-07,South,Clothing,415.17,19,2593.54,82.5,395.89,7800.49,2844.19,0
839,2022-09-30,West,Grocery,221.74,10,2315.85,85.71,211.93,2417.69,945.48,1
840,2022-03-25,North,Furniture,352.19,3,1815.91,83.33,383.82,1016.73,217.35,0
841,2022-01-08,South,Electronics,20.63,3,3911.76,95.29,20.16,60.37,18.68,0
842,2022-12-18,West,Electronics,304.53,17,4454.35,99.35,332.36,4987.04,1526.48,0
843,2022-04-23,West,Furniture,364.53,5,243.57,104.72,365.92,1839.34,614.72,1
844,2022-10-29,South,Electronics,226.74,9,4758.65,96.35,223.72,1858.14,618.39,0
845,2022-01-11,East,Clothing,199.32,4,2592.66,89.72,218.83,744.38,235.72,0
846,2022-09-10,North,Clothing,150.28,3,3261.66,106.04,169.78,443.41,166.32,0
847,2022-01-22,East,Grocery,212.92,1,1414.43,119.97,185.27,192.06,57.97,0
848,2022-08-19,East,Furniture,461.18,16,2292.75,118.2,538.59,7100.21,2364.38,0
849,2022-12-11,West,Furniture,238.21,17,2753.82,105.18,215.04,4293.11,1351.46,1
850,2022-08-20,West,Clothing,256.82,10,3353.66,93.53,301.56,2779.95,1131.49,1
851,2022-11-29,West,Grocery,361.87,13,4155.29,118.71,418.3,4798.9,1477.61,1
852,2022-12-11,West,Clothing,326.34,15,2352.11,105.14,333.82,5132.68,1921.7,1
853,2022-03-27,East,Electronics,53.19,17,3663.62,105.35,45.54,893.91,249.84,0
854,2022-06-04,North,Clothing,171.47,10,2257.83,101.95,191.79,1743.19,385.07,1
855,2022-07-27,North,Clothing,445.41,8,1641.48,100.48,523.93,3241.03,852.02,0
856,2022-11-28,West,Electronics,102.86,15,1075.87,96.99,98.16,1671.16,510.25,1
857,2022-08-12,East,Grocery,142.01,12,2379.86,82.33,128.51,1682.39,606.4,0
858,2022-07-29,North,Furniture,199.75,11,1335.51,99.63,165.84,2249.05,638.09,1
859,2022-10-06,East,Electronics,66.22,16,3568.91,108.55,59.66,1092.81,415.06,1
860,2022-10-20,North,Furniture,274.2,11,3149.64,97.24,250.97,3078.94,1239.27,1
861,2022-04-23,North,Clothing,26.1,14,3042.97,82.5,28.41,345.69,76.38,0
862,2022-04-23,East,Clothing,139.96,12,4427.65,117.93,139.22,1747.51,453.6,1
863,2022-08-07,North,Furniture,44.57,17,3855.12,106.32,50.34,780.04,178.6,1
864,2022-07-09,West,Electronics,328.48,4,2633.95,84.68,332.18,1215.86,271.82,0
865,2022-03-23,East,Clothing,186.3,19,4855.15,84.5,169.05,3534.26,818.13,0
866,2022-06-26,East,Grocery,145.71,13,1564.74,96.43,129.25,2070.75,884.74,1
867,2022-01-24,East,Electronics,211.55,7,1186.72,111.22,186.27,1356.49,327.45,0
868,2022-01-11,West,Clothing,27.62,3,4057.37,110.86,32.21,88.75,27.7,1
869,2022-12-10,West,Grocery,393.6,12,249.24,83.64,449.44,4846.48,1306.73,1
870,2022-12-25,West,Grocery,490.57,11,3712.37,105.09,485.02,5892.53,1925.0,1
871,2022-10-20,North,Electronics,499.29,12,3703.77,83.2,471.23,6420.97,2547.32,1
872,2022-07-22,South,Clothing,463.83,7,4633.91,114.72,463.78,2961.99,549.87,0
873,2022-11-20,East,Electronics,102.36,17,2838.87,93.46,103.14,1907.01,620.52,1
874,2022-07-12,West,Electronics,256.36,18,3743.65,110.01,237.63,4599.52,1558.9,0
875,2022-07-14,West,Electronics,382.89,14,1497.54,102.16,306.56,5128.09,966.83,0
876,2022-05-25,South,Electronics,168.53,2,2926.99,86.19,158.83,350.33,110.34,1
877,2022-03-30,South,Electronics,376.28,7,128.74,83.14,433.67,2411.6,458.88,0
878,2022-09-29,North,Clothing,39.4,8,2887.71,115.27,46.37,330.34,135.74,1
879,2022-05-30,North,Furniture,211.05,13,340.83,87.64,235.57,2718.37,906.66,0
880,2022-08-27,East,Grocery,311.96,17,3770.1,90.89,264.23,5040.24,881.66,0
881,2022-10-23,East,Grocery,271.41,11,2648.66,98.99,245.18,3175.69,847.27,1
882,2022-02-12,South,Furniture,105.73,13,379.76,106.91,107.01,1419.18,432.29,1
883,2022-03-20,West,Furniture,255.83,19,1597.94,100.98,271.37,5132.52,1470.22,1
884,2022-10-29,East,Furniture,94.12,12,448.44,93.83,103.28,1115.49,253.07,0
885,2022-10-14,East,Electronics,336.22,18,4744.53,82.77,330.36,6184.82,2243.88,1
886,2022-09-23,South,Furniture,230.4,6,1211.0,104.08,248.6,1269.2,302.19,0
887,2022-04-19,West,Clothing,450.31,10,1028.82,115.69,437.87,4231.14,1134.77,0
888,2022-04-15,East,Electronics,97.38,8,2969.25,100.85,83.74,711.37,130.28,0
889,2022-03-06,West,Furniture,290.42,1,4060.95,95.52,324.8,279.14,100.65,0
890,2022-10-05,West,Clothing,203.33,1,738.56,93.83,228.36,193.02,68.44,0
891,2022-12-17,North,Electronics,289.95,16,3205.54,90.13,296.37,4664.84,1273.14,1
892,2022-03-16,South,Grocery,433.56,11,2633.33,101.18,416.37,4575.88,1064.15,0
893,2022-05-18,West,Furniture,397.16,14,2134.78,91.34,362.83,5540.61,1404.21,0
894,2022-02-25,West,Grocery,308.92,10,1544.04,102.85,339.24,3014.43,973.84,0
895,2022-10-17,East,Clothing,427.12,1,4656.62,101.8,454.7,461.57,196.88,1
896,2022-04-15,South,Electronics,224.95,18,4136.35,114.28,217.31,3716.49,932.54,0
897,2022-01-07,East,Furniture,239.61,16,3884.11,83.02,271.01,3778.38,1021.03,0
898,2022-08-06,East,Furniture,395.43,8,539.53,118.46,444.03,3137.87,1098.35,0
899,2022-07-21,East,Clothing,178.85,4,3355.81,108.35,155.81,771.0,278.53,1
900,2022-06-25,East,Grocery,93.83,19,3970.88,105.57,107.1,1867.45,483.2,1
901,2022-07-07,South,Clothing,376.32,3,2098.68,91.5,385.04,1084.78,387.88,0
902,2022-08-24,West,Clothing,230.3,9,970.03,116.61,227.09,1891.59,400.02,0
903,2022-07-07,South,Clothing,90.39,2,3984.92,116.23,107.57,171.1,30.77,0
904,2022-06-03,West,Electronics,150.75,4,3216.92,86.59,146.52,577.34,126.68,0
905,2022-01-29,South,Electronics,163.23,10,368.25,94.2,162.05,1633.32,550.8,1
906,2022-11-13,East,Furniture,206.01,9,4711.95,114.48,211.31,1820.86,584.92,0
907,2022-12-06,East,Clothing,205.25,1,3472.95,90.39,185.11,225.71,94.84,1
908,2022-05-25,East,Furniture,268.14,13,2941.05,105.11,253.69,3510.51,869.37,1
909,2022-03-22,East,Furniture,372.34,10,4138.91,102.59,324.63,3425.38,1150.73,0
910,2022-01-20,West,Furniture,405.69,2,741.32,89.42,475.88,869.72,267.71,1
911,2022-08-03,East,Clothing,402.07,2,4878.7,118.63,356.28,854.18,339.97,1
